distance,destination_dict,source_dict,name_dict,cab_type_dict,price
2.79,1,2,10,1,11.0
2.79,1,2,9,1,8.5
2.79,1,2,1,1,32.5
2.08,8,10,5,0,10.5
2.08,8,10,3,0,22.5
2.08,8,10,7,0,9.0
2.08,8,10,2,0,19.5
2.08,8,10,6,0,16.5
2.08,8,10,4,0,32.5
1.92,9,7,9,1,8.0
1.92,9,7,12,1,8.0
1.92,9,7,11,1,12.5
1.92,9,7,0,1,17.0
1.92,9,7,1,1,27.5
1.25,5,4,9,1,7.5
1.25,5,4,12,1,7.0
1.25,5,4,10,1,7.0
1.25,5,4,1,1,27.0
1.25,5,4,0,1,15.5
1.34,3,0,0,1,14.5
1.34,3,0,9,1,6.5
1.34,3,0,11,1,11.5
1.34,3,0,1,1,23.0
0.55,9,10,12,1,7.0
0.55,9,10,11,1,10.5
3.18,3,10,3,0,27.5
3.18,3,10,2,0,22.5
3.18,3,10,7,0,9.0
3.18,3,10,5,0,10.5
3.14,11,2,7,0,7.0
3.07,7,3,1,1,32.0
2.88,11,3,6,0,16.5
2.88,11,3,5,0,10.5
2.88,11,3,2,0,19.5
2.88,11,3,7,0,7.0
2.88,11,3,4,0,32.5
2.88,11,3,3,0,22.5
0.64,5,7,7,0,5.0
0.64,5,7,5,0,7.0
0.64,5,7,4,0,27.5
0.64,5,7,6,0,9.0
0.64,5,7,3,0,16.5
0.95,1,5,2,0,13.5
0.95,1,5,3,0,16.5
0.95,1,5,6,0,10.5
2.41,9,1,2,0,19.5
2.41,9,1,4,0,38.0
2.41,9,1,3,0,26.0
2.41,9,1,7,0,7.0
2.41,9,1,6,0,16.5
2.41,9,1,5,0,11.0
1.43,9,1,6,0,10.5
2.96,3,11,4,0,32.5
2.96,3,11,5,0,10.5
2.96,3,11,3,0,22.5
2.96,3,11,2,0,19.5
2.96,3,11,7,0,7.0
2.15,8,10,4,0,32.5
3.22,7,8,9,1,9.5
3.22,7,8,12,1,9.5
3.22,7,8,0,1,20.5
3.22,7,8,11,1,17.5
4.76,4,2,10,1,16.0
1.3,10,9,12,1,7.5
2.56,8,1,9,1,9.0
2.56,8,1,1,1,31.0
2.56,8,1,0,1,21.0
1.03,6,4,6,0,10.5
1.03,6,4,2,0,13.5
1.03,6,4,4,0,27.5
1.3,10,9,11,1,12.5
1.3,10,9,12,1,8.5
1.3,10,9,1,1,27.5
7.04,4,8,10,1,17.0
7.04,4,8,11,1,27.5
7.04,4,8,0,1,40.5
1.48,3,0,7,0,3.0
2.66,10,3,0,1,20.5
2.68,8,1,9,1,10.0
2.68,8,1,12,1,9.5
2.68,8,1,0,1,20.5
2.68,8,1,10,1,9.5
2.72,11,3,11,1,17.5
2.72,11,3,1,1,34.0
2.72,11,3,12,1,9.0
3.26,7,8,2,0,19.5
0.61,11,5,0,1,16.0
0.61,11,5,1,1,26.5
0.61,11,5,10,1,8.0
1.64,0,8,1,1,26.5
1.64,0,8,11,1,11.5
1.64,0,8,10,1,8.0
4.04,4,2,9,1,13.0
4.04,4,2,10,1,18.0
4.04,4,2,0,1,32.0
4.04,4,2,12,1,18.0
4.04,4,2,1,1,42.5
4.04,4,2,11,1,25.0
1.41,10,6,0,1,15.5
1.41,10,6,11,1,11.5
1.41,10,6,1,1,27.5
1.41,10,6,10,1,7.5
1.61,5,10,10,1,9.5
1.61,5,10,11,1,15.0
1.61,5,10,0,1,19.5
1.61,5,10,12,1,9.5
1.61,5,10,9,1,10.0
1.07,8,0,6,0,10.5
2.32,5,0,10,1,14.0
2.32,5,0,11,1,25.0
2.32,5,0,9,1,14.5
1.76,7,9,10,1,8.5
1.76,7,9,9,1,7.0
1.76,7,9,12,1,8.5
1.76,7,9,1,1,27.5
4.53,3,4,5,0,13.5
2.79,1,2,11,1,16.0
2.67,1,6,12,1,10.5
0.56,5,7,10,1,7.0
2.35,3,1,6,0,16.5
2.35,3,1,2,0,19.5
3.14,7,2,0,1,24.0
3.14,7,2,1,1,33.0
3.14,7,2,9,1,9.0
1.27,11,6,6,0,11.0
1.27,11,6,7,0,3.5
1.27,11,6,2,0,13.5
1.27,11,6,3,0,16.5
1.22,8,0,10,1,8.0
1.22,8,0,1,1,26.5
3.2,2,7,2,0,19.5
3.2,2,7,7,0,7.0
3.2,2,7,6,0,16.5
2.62,2,10,10,1,9.5
2.62,2,10,12,1,9.5
2.62,2,10,0,1,20.5
2.62,2,10,9,1,9.0
2.62,2,10,11,1,15.0
3.18,4,2,0,1,31.5
3.18,4,2,9,1,12.0
2.66,3,10,10,1,9.5
2.66,3,10,0,1,23.0
2.66,3,10,9,1,10.0
2.66,3,10,11,1,15.0
2.66,3,10,12,1,9.5
2.66,3,10,1,1,31.5
2.62,1,2,5,0,9.0
2.62,1,2,7,0,7.0
1.02,8,0,7,0,5.0
2.32,5,0,1,1,33.0
2.32,5,0,10,1,11.5
1.01,4,5,7,0,3.0
1.01,4,5,3,0,16.5
1.01,4,5,6,0,10.5
1.01,4,5,2,0,10.5
4.4,4,3,0,1,24.0
4.4,4,3,1,1,38.5
4.4,4,3,9,1,10.0
4.4,4,3,10,1,11.5
4.4,4,3,12,1,11.5
4.4,4,3,11,1,19.5
1.35,6,1,1,1,26.0
2.83,11,8,4,0,34.0
2.83,11,8,2,0,19.5
2.83,11,8,5,0,11.0
2.83,11,8,6,0,16.5
2.83,11,8,3,0,26.0
3.16,6,0,10,1,10.5
1.3,10,9,12,1,8.0
2.38,7,9,1,1,29.5
2.38,7,9,10,1,12.5
2.38,7,9,9,1,12.0
2.38,7,9,0,1,19.5
2.38,7,9,12,1,12.5
2.72,11,3,11,1,17.0
2.72,11,3,1,1,34.0
2.72,11,3,9,1,9.5
2.72,11,3,10,1,9.5
1.34,3,0,1,1,26.5
1.34,3,0,0,1,17.5
1.34,3,0,11,1,12.0
1.34,3,0,9,1,7.0
1.34,3,0,12,1,8.5
1.34,3,0,10,1,8.5
2.84,11,8,5,0,9.0
3.06,8,11,2,0,19.5
1.79,0,5,0,1,18.0
1.79,0,5,10,1,8.5
3.07,7,3,1,1,31.5
3.07,7,3,9,1,8.0
1.29,0,8,7,0,3.5
1.29,0,8,5,0,7.0
3.39,0,6,3,0,27.5
3.39,0,6,6,0,19.5
3.39,0,6,4,0,38.5
3.39,0,6,7,0,9.0
3.39,0,6,2,0,22.5
2.46,1,3,9,1,9.0
2.46,1,3,0,1,17.5
2.46,1,3,1,1,28.5
2.46,1,3,12,1,9.0
3.36,8,7,7,0,7.0
0.54,4,9,1,1,26.0
0.54,4,9,9,1,5.5
3.04,11,2,11,1,17.0
3.04,11,2,10,1,9.5
3.04,11,2,1,1,32.0
3.04,11,2,9,1,9.0
3.04,11,2,0,1,22.5
3.04,11,2,12,1,9.5
1.0,5,4,5,0,7.0
1.0,5,4,6,0,10.5
1.0,5,4,2,0,13.5
1.0,5,4,4,0,27.5
1.0,5,4,7,0,3.0
1.0,5,4,3,0,16.5
2.79,1,2,1,1,31.5
2.79,1,2,11,1,17.5
1.89,9,0,10,1,9.5
1.89,9,0,9,1,9.0
1.89,9,0,11,1,16.0
1.56,10,9,10,1,8.5
1.56,10,9,12,1,8.5
1.56,10,9,11,1,14.0
1.16,6,4,5,0,7.0
1.16,6,4,4,0,26.0
3.1,1,8,10,1,10.5
3.1,1,8,9,1,8.0
3.1,1,8,0,1,24.0
3.1,1,8,12,1,10.5
0.42,9,4,7,0,7.0
0.42,9,4,6,0,10.5
1.34,4,6,9,1,7.0
1.34,4,6,12,1,7.5
1.34,4,6,10,1,7.5
2.12,9,7,9,1,8.5
1.34,4,6,1,1,26.0
1.34,4,6,11,1,12.0
1.77,10,6,4,0,27.5
2.38,6,0,6,0,19.5
2.38,6,0,3,0,27.5
2.38,6,0,4,0,38.5
2.38,6,0,7,0,7.0
1.57,6,10,9,1,9.0
1.05,6,7,4,0,26.0
1.05,6,7,5,0,7.0
2.62,2,10,1,1,28.0
2.62,2,10,10,1,9.5
2.62,2,10,12,1,9.5
0.53,7,5,4,0,27.5
0.53,7,5,6,0,9.0
0.53,7,5,2,0,10.5
1.21,6,4,11,1,11.5
1.21,6,4,12,1,7.5
2.55,0,9,5,0,11.0
2.55,0,9,3,0,26.0
2.55,0,9,2,0,22.5
2.55,0,9,4,0,34.0
2.55,0,9,6,0,19.5
2.55,0,9,7,0,9.0
2.79,1,2,9,1,8.0
2.79,1,2,1,1,30.5
2.17,9,11,5,0,9.0
2.17,9,11,6,0,13.5
2.17,9,11,3,0,19.5
2.17,9,11,4,0,26.0
1.3,10,9,0,1,16.0
4.48,3,4,10,1,12.5
4.48,3,4,9,1,11.0
4.48,3,4,1,1,40.5
1.41,2,0,12,1,8.5
1.41,2,0,11,1,12.5
1.5,9,1,7,0,5.0
1.5,9,1,2,0,16.5
1.5,9,1,3,0,19.5
1.23,5,1,11,1,12.5
1.23,5,1,12,1,8.0
1.23,5,1,10,1,8.0
1.23,5,1,0,1,16.0
1.3,10,9,11,1,14.0
1.45,9,0,3,0,19.5
1.45,9,0,2,0,13.5
1.45,9,0,4,0,26.0
1.45,9,0,7,0,5.0
2.49,0,9,7,0,7.0
2.49,0,9,5,0,10.5
3.13,2,7,3,0,27.5
3.13,2,7,4,0,32.5
3.13,2,7,6,0,16.5
3.13,2,7,5,0,10.5
2.66,1,2,6,0,16.5
2.66,1,2,5,0,10.5
2.27,2,1,9,1,10.0
2.27,2,1,11,1,17.0
2.27,2,1,1,1,31.5
2.27,2,1,10,1,10.5
1.07,4,6,5,0,9.0
1.07,4,6,3,0,19.5
3.12,3,10,7,0,7.0
3.12,3,10,3,0,27.5
4.72,4,2,5,0,13.5
4.72,4,2,6,0,22.5
4.72,4,2,7,0,9.0
1.21,10,9,7,0,5.0
1.21,10,9,6,0,11.0
1.21,10,9,4,0,26.0
1.21,10,9,5,0,7.0
1.21,10,9,2,0,13.5
1.45,8,0,2,0,13.5
1.45,8,0,7,0,5.0
1.45,8,0,4,0,27.5
1.45,8,0,6,0,13.5
1.45,8,0,5,0,7.0
1.45,8,0,3,0,19.5
2.8,2,11,9,1,10.0
2.8,2,11,11,1,18.0
2.8,2,11,12,1,11.0
2.8,2,11,10,1,11.0
1.04,4,6,12,1,7.5
1.04,4,6,10,1,7.5
1.04,4,6,1,1,27.5
1.04,4,6,9,1,8.0
3.08,11,2,6,0,16.5
3.08,11,2,2,0,19.5
3.08,11,2,7,0,3.0
3.4,8,4,5,0,11.0
3.4,8,4,4,0,38.0
3.4,8,4,3,0,30.0
4.53,2,4,2,0,26.0
4.53,2,4,5,0,13.5
4.53,2,4,4,0,42.5
4.53,2,4,6,0,19.5
2.62,2,10,0,1,24.0
2.62,2,10,11,1,15.5
2.86,11,8,11,1,16.5
2.86,11,8,9,1,8.5
2.86,11,8,12,1,8.5
3.53,0,9,0,1,27.0
2.16,8,10,2,0,16.5
2.16,8,10,4,0,30.0
2.16,8,10,5,0,9.0
2.16,8,10,6,0,13.5
2.16,8,10,7,0,3.5
2.16,8,10,3,0,22.5
4.24,4,8,6,0,22.5
2.39,1,3,4,0,38.0
1.26,11,6,2,0,13.5
1.26,11,6,3,0,16.5
1.26,11,6,5,0,7.0
1.26,11,6,6,0,11.0
1.26,11,6,4,0,26.0
2.17,9,7,0,1,22.0
2.17,9,7,11,1,16.0
2.17,9,7,10,1,9.5
2.17,9,7,9,1,9.0
1.55,9,1,3,0,19.5
2.43,1,8,2,0,16.5
2.43,1,8,4,0,30.0
1.54,0,3,3,0,16.5
1.54,0,3,2,0,13.5
1.54,0,3,4,0,26.0
1.54,0,3,6,0,13.5
2.44,1,3,5,0,9.0
2.44,1,3,7,0,3.0
2.44,1,3,6,0,13.5
2.44,1,3,2,0,16.5
2.44,1,3,3,0,22.5
1.27,0,8,6,0,11.0
1.27,0,8,5,0,7.0
1.27,0,8,7,0,3.5
1.27,0,8,4,0,26.0
1.27,0,8,2,0,13.5
1.27,0,8,3,0,16.5
2.84,11,8,6,0,22.5
2.84,11,8,3,0,32.5
2.84,11,8,4,0,45.5
2.84,11,8,2,0,27.5
1.8,8,10,12,1,9.0
1.8,8,10,1,1,28.5
1.8,8,10,11,1,14.0
0.61,11,5,1,1,26.5
0.61,11,5,9,1,7.5
0.61,11,5,10,1,7.5
0.61,11,5,0,1,16.0
0.61,11,5,11,1,9.5
0.61,11,5,12,1,7.5
3.04,11,2,0,1,22.0
1.85,1,6,6,0,13.5
1.85,1,6,5,0,9.0
1.85,1,6,2,0,16.5
1.85,1,6,4,0,26.0
2.67,1,6,1,1,32.5
2.17,9,7,12,1,8.5
2.17,9,7,11,1,14.0
2.17,9,7,0,1,19.5
2.17,9,7,1,1,27.0
2.37,3,1,4,0,38.5
1.26,6,4,2,0,13.5
1.26,6,4,5,0,7.0
1.26,6,4,6,0,11.0
1.26,6,4,4,0,26.0
1.26,6,4,3,0,16.5
1.26,6,4,7,0,5.0
1.32,10,5,3,0,16.5
1.32,10,5,4,0,27.5
1.32,10,5,7,0,3.0
3.42,2,4,11,1,19.5
3.3,8,4,1,1,35.0
3.3,8,4,9,1,8.5
3.3,8,4,10,1,10.5
3.3,8,4,11,1,17.5
1.71,9,11,9,1,7.5
1.71,9,11,10,1,8.5
1.71,9,11,1,1,27.5
1.71,9,11,12,1,8.5
2.66,1,2,6,0,16.5
3.45,9,0,10,1,15.0
3.45,9,0,9,1,14.5
3.45,9,0,12,1,15.0
3.45,9,0,11,1,26.0
3.45,9,0,0,1,25.5
1.03,6,4,2,0,11.0
1.03,6,4,7,0,3.5
1.03,6,4,3,0,16.5
1.43,0,3,5,0,7.0
2.46,1,3,0,1,18.5
2.46,1,3,11,1,16.0
2.46,1,3,12,1,9.5
2.46,1,3,10,1,9.5
1.22,8,0,1,1,27.0
1.22,8,0,0,1,16.0
1.22,8,0,10,1,9.0
1.22,8,0,12,1,9.0
3.45,9,0,11,1,16.0
3.45,9,0,10,1,9.5
3.45,9,0,0,1,23.0
3.45,9,0,9,1,10.0
2.16,0,9,4,0,34.0
1.72,9,11,7,0,5.0
1.72,9,11,5,0,9.0
1.72,9,11,3,0,19.5
1.72,9,11,4,0,27.5
1.72,9,11,6,0,13.5
1.72,9,11,2,0,16.5
1.52,10,6,5,0,10.5
1.52,10,6,7,0,7.0
1.03,7,6,1,1,26.5
1.63,11,9,10,1,9.5
1.63,11,9,11,1,15.0
1.63,11,9,12,1,9.5
1.63,11,9,0,1,20.5
1.63,11,9,9,1,7.5
3.32,8,7,3,0,26.0
2.67,1,6,10,1,10.5
2.67,1,6,11,1,17.0
2.67,1,6,9,1,10.0
2.67,1,6,12,1,10.5
3.35,8,7,4,0,34.0
3.35,8,7,6,0,16.5
3.01,2,7,1,1,34.0
3.01,2,7,10,1,10.5
3.01,2,7,11,1,16.5
1.65,5,10,2,0,16.5
2.58,1,9,0,1,19.5
2.44,1,8,5,0,10.5
1.97,8,1,0,1,20.5
1.97,8,1,11,1,14.0
1.97,8,1,9,1,8.0
1.97,8,1,10,1,9.0
1.57,6,10,10,1,9.5
1.57,6,10,0,1,18.5
1.68,11,9,4,0,26.0
1.34,3,0,1,1,23.0
1.34,3,0,10,1,8.5
1.34,3,0,11,1,12.5
1.34,3,0,12,1,8.5
1.34,3,0,9,1,6.5
1.5,0,3,1,1,26.5
1.5,0,3,10,1,7.5
0.39,9,4,0,1,16.0
0.39,9,4,10,1,7.0
0.39,9,4,12,1,7.0
0.39,9,4,11,1,9.5
0.39,9,4,1,1,26.5
2.95,10,2,4,0,32.5
2.95,10,2,6,0,16.5
2.95,10,2,3,0,22.5
7.38,5,0,0,1,33.0
1.16,10,5,0,1,16.0
1.16,10,5,11,1,11.5
1.16,10,5,10,1,7.0
2.95,10,2,7,0,10.5
2.95,10,2,6,0,27.5
2.14,9,11,1,1,28.5
2.26,8,10,3,0,22.5
2.26,8,10,7,0,7.0
2.26,8,10,6,0,16.5
2.26,8,10,5,0,9.0
1.34,3,0,0,1,16.0
1.34,3,0,1,1,26.5
1.34,3,0,12,1,7.0
1.34,3,0,11,1,11.0
1.34,3,0,10,1,7.0
1.92,8,1,1,1,24.0
1.92,8,1,9,1,8.0
1.92,8,1,11,1,13.0
1.92,8,1,10,1,8.0
2.46,1,3,12,1,9.0
2.46,1,3,9,1,9.0
2.46,1,3,0,1,18.0
2.46,1,3,11,1,15.0
2.46,1,3,10,1,9.0
3.02,10,2,2,0,19.5
3.02,10,2,7,0,3.0
3.02,10,2,4,0,32.5
3.02,10,2,6,0,16.5
3.02,10,2,5,0,10.5
3.02,10,2,3,0,22.5
2.73,11,3,12,1,10.5
3.05,3,7,10,1,9.5
3.05,3,7,12,1,9.5
3.05,3,7,9,1,9.0
3.05,3,7,1,1,33.5
3.29,8,7,6,0,19.5
3.29,8,7,7,0,9.0
3.29,8,7,4,0,34.0
3.29,8,7,5,0,11.0
3.29,8,7,2,0,22.5
3.29,8,7,3,0,26.0
1.16,10,9,3,0,16.5
4.72,4,2,0,1,35.0
1.76,5,10,6,0,13.5
1.76,5,10,7,0,5.0
1.76,5,10,3,0,19.5
1.75,5,10,5,0,7.0
1.75,5,10,6,0,13.5
2.19,6,1,11,1,15.5
2.19,6,1,1,1,31.5
2.72,11,3,0,1,22.0
2.72,11,3,12,1,9.5
2.84,3,11,11,1,18.0
2.84,3,11,1,1,36.0
2.84,3,11,0,1,27.0
2.61,1,8,1,1,35.5
2.61,1,8,9,1,9.0
2.61,1,8,0,1,22.0
2.61,1,8,12,1,12.5
2.61,1,8,11,1,19.0
2.61,1,8,10,1,12.5
4.72,4,2,9,1,9.0
4.72,4,2,10,1,14.5
4.72,4,2,11,1,22.0
4.72,4,2,1,1,40.5
4.72,4,2,0,1,30.0
4.72,4,2,12,1,14.5
3.59,4,3,10,1,11.0
2.27,2,1,12,1,9.5
2.27,2,1,11,1,15.5
2.27,2,1,1,1,27.0
2.38,7,9,1,1,30.5
2.38,7,9,12,1,9.0
1.97,10,8,5,0,9.0
1.97,10,8,6,0,13.5
1.97,10,8,7,0,5.0
1.97,10,8,3,0,22.5
2.56,8,11,11,1,15.0
2.56,8,11,10,1,9.5
2.56,8,11,9,1,9.5
0.99,4,5,0,1,15.5
1.61,5,10,0,1,18.0
2.45,8,10,3,0,27.5
2.45,8,10,6,0,16.5
2.45,8,10,2,0,22.5
2.45,8,10,7,0,7.0
2.45,8,10,4,0,32.5
2.45,8,10,5,0,10.5
1.5,0,3,11,1,13.5
1.5,0,3,9,1,7.5
1.5,0,3,0,1,15.0
1.5,0,3,1,1,26.0
1.5,0,3,10,1,8.0
1.5,0,3,12,1,8.0
0.62,9,10,1,1,26.5
0.62,9,10,10,1,14.0
0.62,9,10,12,1,14.0
2.85,11,8,5,0,9.0
2.85,11,8,6,0,16.5
2.85,11,8,4,0,34.0
1.73,5,10,3,0,19.5
1.73,5,10,4,0,27.5
1.73,5,10,7,0,5.0
1.73,5,10,5,0,9.0
1.73,5,10,6,0,13.5
1.73,5,10,2,0,16.5
2.03,10,8,2,0,16.5
3.13,2,10,5,0,11.0
3.13,2,10,6,0,16.5
3.13,2,10,4,0,34.0
3.13,2,10,3,0,26.0
3.13,2,10,7,0,7.0
3.13,2,10,2,0,19.5
1.46,6,1,9,1,8.0
1.46,6,1,11,1,13.0
1.46,6,1,1,1,27.5
2.86,11,8,1,1,32.5
2.86,11,8,9,1,9.0
2.86,11,8,10,1,10.5
4.72,4,2,11,1,22.0
2.8,0,6,4,0,32.5
1.16,4,6,3,0,16.5
1.16,4,6,6,0,10.5
1.16,4,6,7,0,5.0
2.01,0,5,4,0,30.0
2.01,0,5,2,0,16.5
2.72,11,3,1,1,30.5
2.72,11,3,11,1,15.5
2.72,11,3,12,1,9.5
1.99,10,8,6,0,16.5
0.73,5,11,10,1,7.0
0.73,5,11,12,1,7.0
2.82,8,7,11,1,19.0
2.82,8,7,0,1,28.5
2.82,8,7,12,1,11.0
1.51,2,0,9,1,11.0
1.51,2,0,11,1,18.0
2.19,6,1,2,0,16.5
2.19,6,1,4,0,32.5
2.64,10,8,3,0,22.5
2.64,10,8,6,0,16.5
1.56,0,2,10,1,8.5
1.56,0,2,12,1,8.5
1.56,0,2,11,1,13.0
1.56,0,2,1,1,25.0
1.56,0,2,9,1,8.5
1.56,0,2,0,1,16.0
3.01,2,7,12,1,10.5
3.01,2,7,11,1,17.5
3.01,2,7,0,1,23.0
2.79,1,2,9,1,8.0
2.44,1,8,6,0,13.5
2.44,1,8,3,0,22.5
2.44,1,8,4,0,27.5
2.44,1,8,7,0,3.0
2.44,1,8,5,0,9.0
2.44,1,8,2,0,16.5
0.55,9,10,11,1,10.5
0.55,9,10,9,1,6.0
0.55,9,10,0,1,16.0
0.55,9,10,10,1,7.0
0.55,9,10,12,1,7.0
1.15,10,9,7,0,5.0
1.15,10,9,3,0,22.5
1.15,10,9,5,0,9.0
2.86,11,8,0,1,21.0
2.86,11,8,10,1,9.5
3.07,7,3,12,1,13.0
3.07,7,3,10,1,13.0
3.07,7,3,11,1,19.5
3.07,7,3,0,1,25.0
3.07,7,3,1,1,35.0
1.08,8,0,11,1,16.0
1.08,8,0,9,1,9.0
3.04,11,2,10,1,9.5
0.61,11,5,10,1,7.5
0.61,11,5,11,1,9.5
0.61,11,5,9,1,6.5
0.61,11,5,0,1,16.0
0.61,11,5,12,1,7.5
1.25,5,4,10,1,7.0
1.08,6,7,9,1,5.5
1.08,6,7,11,1,10.5
1.08,6,7,1,1,27.5
1.25,5,4,1,1,27.5
0.61,11,5,0,1,16.0
0.61,11,5,9,1,6.5
0.61,11,5,1,1,26.0
0.61,11,5,11,1,9.5
0.61,11,5,10,1,7.5
0.61,11,5,12,1,7.5
0.77,5,7,5,0,7.0
0.77,5,7,7,0,5.0
0.77,5,7,2,0,10.5
0.77,5,7,6,0,10.5
0.77,5,7,4,0,27.5
1.49,2,0,2,0,13.5
1.49,2,0,7,0,5.0
1.49,2,0,5,0,7.0
1.49,2,0,4,0,27.5
2.46,1,3,0,1,20.5
2.46,1,3,1,1,28.5
2.46,1,3,10,1,8.5
2.46,1,3,12,1,8.5
2.46,1,3,9,1,8.0
2.46,1,3,11,1,14.0
2.27,2,1,12,1,9.5
2.27,2,1,1,1,27.0
2.27,2,1,10,1,9.5
2.27,2,1,11,1,16.0
2.27,2,1,9,1,10.0
2.27,2,1,0,1,20.5
2.8,11,9,10,1,10.5
2.8,11,9,11,1,16.0
2.8,11,9,12,1,10.5
2.8,11,9,9,1,8.5
0.72,5,11,11,1,14.0
0.72,5,11,10,1,8.5
0.72,5,11,9,1,8.0
0.72,5,11,12,1,8.5
1.13,8,0,5,0,7.0
0.49,7,5,10,1,7.0
0.49,7,5,11,1,9.5
0.04,11,5,10,1,7.0
0.55,4,9,9,1,6.0
0.55,4,9,11,1,9.0
0.55,4,9,0,1,15.0
0.04,11,5,9,1,7.0
0.04,11,5,12,1,7.0
2.29,7,9,9,1,8.5
2.29,7,9,1,1,27.0
2.29,7,9,11,1,14.5
4.15,4,8,2,0,22.5
4.15,4,8,5,0,13.5
4.15,4,8,7,0,9.0
3.15,3,10,5,0,11.0
3.15,3,10,7,0,7.0
1.35,5,1,0,1,17.0
1.35,5,1,12,1,9.0
1.35,5,1,1,1,27.5
2.41,1,3,5,0,9.0
2.41,1,3,3,0,22.5
2.41,1,3,4,0,30.0
2.79,1,2,1,1,32.0
2.14,9,11,10,1,10.5
2.14,9,11,9,1,10.0
2.14,9,11,0,1,20.5
2.14,9,11,11,1,19.5
0.56,5,7,10,1,7.0
1.71,5,10,1,1,28.0
1.71,5,10,11,1,14.0
1.71,5,10,10,1,9.5
1.71,5,10,9,1,9.5
1.5,0,3,12,1,7.5
1.5,0,3,0,1,18.5
2.65,0,6,6,0,22.5
2.65,0,6,3,0,27.5
2.32,5,0,12,1,18.5
2.32,5,0,10,1,18.5
2.32,5,0,11,1,31.0
2.01,0,5,3,0,22.5
3.25,7,8,4,0,38.5
3.25,7,8,5,0,10.5
3.25,7,8,7,0,7.0
3.25,7,8,2,0,22.5
3.25,7,8,3,0,27.5
3.25,7,8,6,0,16.5
1.97,11,9,7,0,7.0
1.97,11,9,5,0,10.5
3.04,11,2,0,1,22.5
3.04,11,2,1,1,32.0
2.84,11,8,9,1,9.0
0.71,11,5,2,0,11.0
0.71,11,5,6,0,9.0
0.71,11,5,3,0,16.5
0.71,11,5,5,0,7.0
1.16,10,5,1,1,27.5
1.16,10,5,11,1,13.0
3.53,0,9,9,1,11.0
3.53,0,9,0,1,24.0
3.53,0,9,1,1,35.0
3.53,0,9,10,1,10.5
3.53,0,9,11,1,17.0
2.38,7,9,1,1,30.5
2.38,7,9,12,1,9.0
2.38,7,9,10,1,9.0
3.04,11,2,7,0,9.0
3.04,11,2,4,0,42.5
3.04,11,2,3,0,34.0
3.07,7,3,12,1,9.5
3.07,7,3,11,1,16.0
3.07,7,3,9,1,9.0
3.07,7,3,0,1,24.0
1.1,6,11,6,0,11.0
2.12,8,10,7,0,7.0
2.12,8,10,2,0,19.5
2.48,9,1,9,1,11.5
2.48,9,1,10,1,11.5
2.48,9,1,12,1,11.5
2.48,9,1,1,1,31.5
2.48,9,1,0,1,24.0
2.48,9,1,11,1,18.5
4.48,3,4,10,1,13.5
4.48,3,4,1,1,36.5
0.71,5,11,4,0,26.0
0.71,5,11,6,0,9.0
0.71,5,11,5,0,7.0
0.71,5,11,2,0,11.0
0.71,5,11,7,0,5.0
2.65,1,2,2,0,19.5
2.65,1,2,5,0,11.0
2.65,1,2,6,0,16.5
2.65,1,2,4,0,34.0
2.65,1,2,3,0,26.0
1.73,5,10,6,0,22.5
1.73,5,10,7,0,9.0
1.73,5,10,3,0,34.0
1.73,5,10,4,0,47.5
1.73,5,10,2,0,26.0
1.79,1,6,9,1,9.0
1.79,1,6,0,1,21.5
1.79,1,6,12,1,10.5
1.79,1,6,1,1,29.5
0.55,9,10,10,1,7.0
2.34,1,8,3,0,22.5
2.34,1,8,5,0,9.0
2.34,1,8,2,0,16.5
2.34,1,8,7,0,7.0
2.34,1,8,4,0,30.0
1.56,10,6,6,0,13.5
1.56,10,6,7,0,7.0
0.92,7,6,12,1,7.5
0.92,7,6,1,1,26.5
0.92,7,6,9,1,5.5
1.72,1,6,3,0,22.5
1.72,1,6,2,0,16.5
1.72,1,6,5,0,10.5
1.72,1,6,7,0,7.0
1.72,1,6,6,0,16.5
2.48,9,1,10,1,9.5
2.48,9,1,1,1,30.5
2.48,9,1,11,1,16.5
2.48,9,1,12,1,9.5
2.95,3,11,7,0,7.0
2.95,3,11,6,0,16.5
1.34,10,5,7,0,5.0
0.89,5,11,4,0,27.5
0.89,5,11,3,0,16.5
4.4,4,3,1,1,41.5
4.4,4,3,12,1,13.0
4.4,4,3,11,1,22.0
0.72,5,11,11,1,11.5
2.61,1,8,11,1,17.0
2.61,1,8,12,1,11.5
2.61,1,8,1,1,33.0
2.61,1,8,0,1,19.5
3.23,7,8,3,0,27.5
3.23,7,8,5,0,10.5
3.23,7,8,7,0,7.0
3.23,7,8,6,0,16.5
0.99,7,6,4,0,26.0
0.99,7,6,6,0,11.0
0.99,7,6,3,0,16.5
0.99,7,6,5,0,7.0
0.99,7,6,7,0,3.5
2.74,10,3,4,0,32.5
1.02,4,5,7,0,5.0
1.02,4,5,5,0,7.0
1.02,4,5,4,0,26.0
1.02,4,5,3,0,16.5
0.87,1,5,6,0,11.0
0.87,1,5,3,0,16.5
0.87,1,5,4,0,26.0
0.87,1,5,2,0,13.5
1.57,6,10,0,1,18.0
3.1,3,10,5,0,11.0
3.1,3,10,4,0,38.0
3.1,3,10,2,0,22.5
2.66,10,3,9,1,9.0
2.66,10,3,10,1,10.5
2.66,10,3,1,1,32.5
2.41,3,1,7,0,7.0
2.84,3,11,1,1,32.5
2.84,3,11,10,1,9.5
2.84,3,11,12,1,9.5
